,link,price,field_carat_weight,field_brand,field_metal,field_ring_size,field_marketplace,field_shape,field_ring_center_stone_weight,field_clarity,field_cut,field_certification,field_lab_grown_diamond,field_ring_karat,field_color,field_certificate_number,field_ring_side_stone_weight,field_clarity_side_stone,field_clarity_enhanced,field_gender,field_vip_listing,field_diamonds_weight,field_wedding_bands_style,field_kind,field_stone,field_carat_weight_open,field_jewelry_bracelets_style,field_type_jewelry,field_material,field_jewelry_style
1289,https://www.idonowidont.com/jewelry/diamond-earrings-668571,"$6,300.00",,,Metal Type:Rose Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:9.17ct,,,,Style:Hoop/Huggie
1290,https://www.idonowidont.com/jewelry/kunzite-diamond-yellow-gold-pendant-563691,$750.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Pendants,Stone:Other,Carat weight:7.33ct,,,,
1291,https://www.idonowidont.com/jewelry/australian-black-solid-opals-arts-crafts-silver-pendantbrooch-1930s-rhoda-wager-style-667166,$800.00,,,Metal Type:Silver,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Opal,,,,,
1292,https://www.idonowidont.com/jewelry/pre-engament-gold-ring-new-price-666781,$300.00,,,Metal Type:White Gold,Ring Size:5.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Zircon,Carat weight:1.00ct,,,,
1293,https://www.idonowidont.com/jewelry/14-wg-diamond-engagement-ring-666531,"$3,500.00",,Brand:Kay Jewelers,Metal Type:White Gold,Ring Size:5.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:2.01ct,,,,
1294,https://www.idonowidont.com/jewelry/natural-diamond-earrings-664251,"$8,999.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:5.80ct,,,,Style:Drop/Chandelier
1295,https://www.idonowidont.com/jewelry/14k-gold-ring-center-cut-12-ct-diamond-8-small-rubies-664181,$929.00,,,Metal Type:Yellow Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.50ct,,,,
1296,https://www.idonowidont.com/jewelry/14k-yellow-gold-fringe-choker-necklace-new-price-662596,$900.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Necklaces,,,,,,
1297,https://www.idonowidont.com/jewelry/good-color-change-gia-certified-090-carat-alexandrite-cushion-diamond-halo-gold-ring-647591,"$17,500.00",,,Metal Type:White Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Other,Carat weight:0.90ct,,,,
1298,https://www.idonowidont.com/jewelry/three-row-white-diamond-gold-band-ring-647951,"$2,940.00",,,Metal Type:White Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:1.00ct,,,,
1299,https://www.idonowidont.com/jewelry/fashion-flower-shaped-earrings-video-657376,"$4,450.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:3.01ct,,,,
1300,https://www.idonowidont.com/jewelry/amazing-blue-sapphire-earrings-646861,"$6,999.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Earrings,Stone:Sapphire,Carat weight:17.00ct,,,,Style:Drop/Chandelier
1301,https://www.idonowidont.com/jewelry/drop-earrings-video-657286,"$3,850.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:1.30ct,,,,
1302,https://www.idonowidont.com/jewelry/white-gold-fashion-earrings-video-657301,"$2,599.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:1.50ct,,,,
1303,https://www.idonowidont.com/jewelry/fashion-earrings-video-657306,"$3,750.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:2.00ct,,,,
1304,https://www.idonowidont.com/jewelry/fantastic-diamond-earrings-video-657251,"$8,850.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:9.23ct,,,,
1305,https://www.idonowidont.com/jewelry/antique-5-row-diamond-yellow-gold-bracelet-656571,"$2,500.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Bracelets,Stone:Diamond,Carat weight:8.25ct,,,,
1306,https://www.idonowidont.com/jewelry/diamond-circle-1-carat-total-pendant-14k-386216,"$1,250.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Necklaces,Stone:Diamond,Carat weight:1.00ct,,Type:Fine,Material:,
1307,https://www.idonowidont.com/jewelry/price-reduced-13-carat-diamond-solitaire-pendant-14k-setting-263151,$500.00,Carat:0.0 - 1.0 ct,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Necklaces,Stone:Diamond,,,,Material:,
1308,https://www.idonowidont.com/jewelry/14k-white-gold-bangle-bracelet-and-14k-white-gold-hoop-earrings-set-569311,$925.00,,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Bracelets,,,,,,
1309,https://www.idonowidont.com/jewelry/14k-tanzanite-necklace-and-ring-set-569171,$850.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Necklaces,Stone:Tanzanite,,,,,
1310,https://www.idonowidont.com/jewelry/angie-olami-nyc-925-sterling-silver-genuine-stone-necklaces-set-2-569156,$275.00,,,Metal Type:Silver,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Necklaces,Stone:Multi Gemstone,,,,,
1311,https://www.idonowidont.com/jewelry/13-carat-brilliant-round-solitaire-necklace-392176,$500.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Necklaces,Stone:Diamond,Carat weight:0.36ct,,Type:Fine,,
1312,https://www.idonowidont.com/jewelry/14k-solid-gold-omega-necklace-306-grams-514106,"$2,650.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Necklaces,,,,Type:Fine,,
1313,https://www.idonowidont.com/jewelry/14k-diamond-necklace-515991,$450.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Necklaces,Stone:Diamond,,,Type:Fine,,
1314,https://www.idonowidont.com/jewelry/14k-diamond-tennis-bracelet-1321g-gold-g-color-si1-clarity-516001,"$1,120.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Bracelets,Stone:Diamond,Carat weight:0.75ct,Style:Tennis,Type:Fine,,
1315,https://www.idonowidont.com/jewelry/cushion-cut-amethyst-diamond-halo-pendant-649646,$899.00,,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:0.16ct,,,,
1316,https://www.idonowidont.com/jewelry/fashion-diamond-pendant-649671,"$2,200.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:0.67ct,,,,
1317,https://www.idonowidont.com/jewelry/18kt-white-gold-earrings-amethyst-and-050ct-diamonds-649721,"$1,200.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Earrings,Stone:Amethyst,Carat weight:0.50ct,,,,Style:Studs
1318,https://www.idonowidont.com/jewelry/set-amazing-jewelry-pieces-623506,"$1,499.00",,,Metal Type:White Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Aquamarine,Carat weight:4.12ct,,,,
1319,https://www.idonowidont.com/jewelry/flower-shaped-diamond-fashion-ring-crafted-14k-white-gold-619141,$450.00,,,Metal Type:White Gold,Ring Size:5.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.20ct,,,,
1320,https://www.idonowidont.com/jewelry/elegant-white-gold-pink-sapphires-and-diamonds-ring-619346,$450.00,,,Metal Type:White Gold,Ring Size:6.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Sapphire,,,,,
1321,https://www.idonowidont.com/jewelry/fashion-heart-shape-diamond-bracelet-640391,"$5,000.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Bracelets,Stone:Diamond,Carat weight:3.50ct,Style:Other,,,
1322,https://www.idonowidont.com/jewelry/vintage-opal-and-white-diamonds-fashion-ring-crafted-14k-white-gold-619351,"$1,050.00",,,Metal Type:White Gold,Ring Size:5.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Opal,,,,,
1323,https://www.idonowidont.com/jewelry/pendant-features-4-round-cut-white-diamonds-655971,"$2,750.00",,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:1.00ct,,,,
1324,https://www.idonowidont.com/jewelry/yellow-gold-fashion-diamond-ring-center-100-ct-marquise-diamond-618946,"$4,500.00",,,Metal Type:Two Tone,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:2.00ct,,,,
1325,https://www.idonowidont.com/jewelry/14kt-white-gold-hoop-earrings-250ct-diamonds-627456,"$3,455.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:2.50ct,,,,Style:Hoop/Huggie
1326,https://www.idonowidont.com/jewelry/diamond-pendant-655736,"$1,699.00",,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:0.75ct,,,,
1327,https://www.idonowidont.com/jewelry/14-k-yellow-gold-baguette-and-round-diamond-link-bracelet-brand-new-516666,"$3,100.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Bracelets,Stone:Diamond,Carat weight:6.50ct,Style:Tennis,,,
1328,https://www.idonowidont.com/jewelry/18-karat-white-gold-band-blue-diamonds-and-white-round-diamonds-564576,"$1,500.00",,,Metal Type:White Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:1.42ct,,,,
1329,https://www.idonowidont.com/jewelry/14-karat-white-gold-015-carat-solitaire-necklace-chain-508521,$380.00,,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Necklaces,Stone:Diamond,Carat weight:0.15ct,,Type:Fine,,
1330,https://www.idonowidont.com/jewelry/fancy-light-yellow-diamond-pendant-18-karat-yellow-gold-and-platinum-516621,"$7,400.00",,,Metal Type:Platinum,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:2.70ct,,,,
1331,https://www.idonowidont.com/jewelry/18-k-pink-gold-bezel-set-fancy-orangish-brown-diamond-pave-ring-516626,"$8,500.00",,,Metal Type:Other Metals,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:3.10ct,,,,
1332,https://www.idonowidont.com/jewelry/diamond-dinner-ring-625486,"$2,250.00",,,Metal Type:Platinum,Ring Size:5.33,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:2.00ct,,,,
1333,https://www.idonowidont.com/jewelry/18kt-fancy-drop-earrings-059ct-total-diamonds-628331,"$1,921.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Earrings,Stone:Ruby,Carat weight:0.59ct,,,,Style:Hoop/Huggie
1334,https://www.idonowidont.com/jewelry/gorgeous-400-ct-diamond-earrings-648426,"$3,850.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:4.00ct,,,,Style:Drop/Chandelier
1335,https://www.idonowidont.com/jewelry/fantastic-diamond-blue-sapphire-bracelet-633926,"$2,100.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Bracelets,Stone:Sapphire,Carat weight:5.00ct,Style:Other,,,
1336,https://www.idonowidont.com/jewelry/beautiful-single-stone-pendant-14kt-white-gold-050-ct-632361,"$2,540.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:0.50ct,,,,
1337,https://www.idonowidont.com/jewelry/14kt-white-gold-diamond-pendant-167ct-diamonds-628246,"$3,659.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:1.67ct,,,,
1338,https://www.idonowidont.com/jewelry/love-ring-rose-gold-634436,$600.00,,,Metal Type:Rose Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.18ct,,,,
1339,https://www.idonowidont.com/jewelry/beautiful-diamond-tennis-bracelet-633921,"$5,500.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Bracelets,Stone:Diamond,Carat weight:5.00ct,Style:Tennis,,,
1340,https://www.idonowidont.com/jewelry/love-ring-yellow-gold-634431,$600.00,,,Metal Type:Yellow Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.18ct,,,,
1341,https://www.idonowidont.com/jewelry/love-ring-white-gold-634446,$600.00,,,Metal Type:White Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.17ct,,,,
1342,https://www.idonowidont.com/jewelry/amazing-tennis-sapphire-bracelet-633906,"$2,300.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Bracelets,Stone:Sapphire,Carat weight:9.00ct,Style:Tennis,,,
1343,https://www.idonowidont.com/jewelry/elsa-peretti-open-heart-pendant-tiffany-co-647906,$240.00,,,Metal Type:Silver,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,,,,,,
1344,https://www.idonowidont.com/jewelry/14kt-white-gold-215ctw-diamond-cross-pendant-necklace-639291,"$3,500.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:2.15ct,,,,
1345,https://www.idonowidont.com/jewelry/14kt-white-gold-tear-drop-pendant-203ct-diamonds-639271,"$2,700.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:2.03ct,,,,
1346,https://www.idonowidont.com/jewelry/14kt-white-gold-pendant-1340ct-ruby-and-150ct-diamonds-639301,"$3,750.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:13.40ct,,,,
1347,https://www.idonowidont.com/jewelry/beautiful-flower-shaped-diamond-ring-085-ct-diamonds-619146,$950.00,,,Metal Type:White Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.85ct,,,,
1348,https://www.idonowidont.com/jewelry/18kt-white-gold-flower-pendant-150ct-diamonds-628101,"$3,455.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:1.50ct,,,,
1349,https://www.idonowidont.com/jewelry/amazing-flower-stud-earrings-video-654631,"$2,313.00",,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:1.90ct,,,,
1350,https://www.idonowidont.com/jewelry/flower-stud-earrings-video-654636,"$2,000.00",,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:1.00ct,,,,
1351,https://www.idonowidont.com/jewelry/classic-flower-stud-earrings-video-654646,"$1,075.00",,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:0.52ct,,,,
1352,https://www.idonowidont.com/jewelry/14kt-white-gold-hoop-earrings-200ct-diamonds-627421,"$2,134.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:2.00ct,,,,Style:Hoop/Huggie
1353,https://www.idonowidont.com/jewelry/14kt-white-gold-hoop-earrings-385ct-diamonds-646851,"$3,699.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:3.85ct,,,,Style:Hoop/Huggie
1354,https://www.idonowidont.com/jewelry/artcarved-14k-white-gold-ring-diamonds-456866,$350.00,,,Metal Type:White Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Diamond,,,Type:Fine,Material:,
1355,https://www.idonowidont.com/jewelry/14k-solid-gold-collar-necklace-44-grams-514116,"$2,880.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Necklaces,,,,,,
1356,https://www.idonowidont.com/jewelry/14k-gold-band-wdiamonds-248526,$450.00,Carat:0.0 - 1.0 ct,,Metal Type:Yellow Gold,Ring Size:9.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Diamond,,,Type:Fine,Material:,
1357,https://www.idonowidont.com/jewelry/set-14k-diamond-heart-necklace-and-10k-heart-earrings-set-460861,$550.00,Carat:0.0 - 1.0 ct,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Necklaces,Stone:Diamond,,,Type:Fine,,
1358,https://www.idonowidont.com/jewelry/14k-gold-hoop-earrings-2-pairs-earrings-14k-569166,$450.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Earrings,,,,,,
1359,https://www.idonowidont.com/jewelry/sparkling-round-cut-diamond-tennis-bracelet-video-625661,"$30,599.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Bracelets,Stone:Diamond,Carat weight:14.76ct,Style:Tennis,,,
1360,https://www.idonowidont.com/jewelry/white-baguettes-and-natural-yellow-round-diamonds-cocktail-ring-561616,"$1,500.00",,,Metal Type:Platinum,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:1.30ct,,,,
1361,https://www.idonowidont.com/jewelry/18k-marquis-diamond-ring-white-gold-blue-diamonds-585656,"$1,400.00",,,Metal Type:White Gold,Ring Size:5.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:1.37ct,,,,
1362,https://www.idonowidont.com/jewelry/natural-fancy-orange-brown-diamond-ring-pink-side-stones-638341,"$7,300.00",,,Metal Type:Rose Gold,Ring Size:5.25,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:2.00ct,,,,
1363,https://www.idonowidont.com/jewelry/18-k-diamond-cuff-bracelet-yellow-gold-638551,"$2,750.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Bracelets,Stone:Diamond,Carat weight:1.90ct,Style:Bangle/Cuff,,,
1364,https://www.idonowidont.com/jewelry/18-k-diamond-cuff-bracelet-white-gold-638556,"$2,650.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Bracelets,Stone:Diamond,Carat weight:1.90ct,Style:Bangle/Cuff,,,
1365,https://www.idonowidont.com/jewelry/laidies-genuine-diamond-earrings-458441,$400.00,Carat:0.0 - 1.0 ct,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:0.25ct,,Type:Fine,Material:,Style:Studs
1366,https://www.idonowidont.com/jewelry/gia-certified-minor-630-carat-emerald-diamond-halo-gold-cocktail-ring-653311,"$12,400.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Emerald,Carat weight:8.30ct,,,,
1367,https://www.idonowidont.com/jewelry/blue-sapphire-diamond-halo-dangle-gold-earring-653336,"$7,995.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Sapphire,Carat weight:3.47ct,,,,Style:Drop/Chandelier
1368,https://www.idonowidont.com/jewelry/blue-sapphire-round-diamond-halo-gold-dangle-leverback-earring-653341,"$5,980.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Sapphire,Carat weight:2.75ct,,,,Style:Drop/Chandelier
1369,https://www.idonowidont.com/jewelry/natural-fancy-pink-diamond-round-cluster-gold-dangle-drop-earring-653201,"$4,990.00",,,Metal Type:Rose Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:1.29ct,,,,Style:Drop/Chandelier
1370,https://www.idonowidont.com/jewelry/natural-fancy-yellow-diamond-cluster-gold-dangle-drop-earring-653176,"$1,490.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:0.40ct,,,,Style:Drop/Chandelier
1371,https://www.idonowidont.com/jewelry/18k-white-gold-168ct-diamond-ring-wedding-band-tension-set-ring-586136,"$2,000.00",,,Metal Type:White Gold,Ring Size:6.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:1.68ct,,,,
1372,https://www.idonowidont.com/jewelry/antique-ladies-diamond-ring-dark-green-center-stone-598581,$480.00,,,Metal Type:Yellow Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Multi Gemstone,Carat weight:0.50ct,,,,
1373,https://www.idonowidont.com/jewelry/168-ct-yellow-and-white-diamond-channel-set-ring-561031,"$1,700.00",,,Metal Type:White Gold,Ring Size:5.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:1.68ct,,,,
1374,https://www.idonowidont.com/jewelry/round-diamond-pendant-necklace-025cts-white-gold-586226,$600.00,,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Necklaces,Stone:Diamond,Carat weight:0.25ct,,,,
1375,https://www.idonowidont.com/jewelry/18k-white-gold-white-and-champagne-diamond-wedding-band-586251,$600.00,,,Metal Type:White Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.74ct,,,,
1376,https://www.idonowidont.com/jewelry/18-k-yellow-gold-fancy-brown-diamond-cocktail-ring-colored-diamonds-516686,"$4,600.00",,,Metal Type:Yellow Gold,Ring Size:5.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:3.75ct,,,,
1377,https://www.idonowidont.com/jewelry/18k-white-gold-blue-and-white-diamond-bracelet-incredibly-unique-586161,"$4,500.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Bracelets,Stone:Diamond,Carat weight:6.76ct,Style:Other,,,
1378,https://www.idonowidont.com/jewelry/14k-white-gold-30ct-solitaire-bezel-set-necklace-586231,$700.00,,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Necklaces,Stone:Diamond,Carat weight:0.30ct,,,,
1379,https://www.idonowidont.com/jewelry/3-ct-pave-diamond-trinity-wedding-band-3-cts-18k-white-yellow-and-pink-gold-586266,"$2,700.00",,,Metal Type:Yellow Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:3.00ct,,,,
1380,https://www.idonowidont.com/jewelry/18k-white-gold-round-diamonds-bezel-setting-ring-586156,"$1,800.00",,,Metal Type:White Gold,Ring Size:6.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:1.40ct,,,,
